level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2106	1862	-1	
2	1	1	0	0	0	1689	769	204	47	-1	
3	1	1	1	0	0	1689	769	204	47	-1	
4	1	1	1	1	0	1689	769	204	47	-1	
5	1	1	1	1	1	1689	769	204	47	96.567017	CLIENT:
2	1	2	0	0	0	345	817	426	56	-1	
3	1	2	1	0	0	345	817	426	56	-1	
4	1	2	1	1	0	345	817	426	56	-1	
5	1	2	1	1	1	345	817	225	56	96.514908	PROJECT
5	1	2	1	1	2	591	818	148	44	90.759491	NAME
5	1	2	1	1	3	765	831	6	31	90.759491	:
2	1	3	0	0	0	334	899	726	59	-1	
3	1	3	1	0	0	334	899	726	59	-1	
4	1	3	1	1	0	334	899	726	59	-1	
5	1	3	1	1	1	334	899	229	59	93.010452	QOMOR
5	1	3	1	1	2	589	899	290	51	96.832344	BUSINESS
5	1	3	1	1	3	907	901	153	49	96.811577	PARK
2	1	4	0	0	0	2043	874	63	35	-1	
3	1	4	1	0	0	2043	874	63	35	-1	
4	1	4	1	1	0	2043	874	63	35	-1	
5	1	4	1	1	1	2043	874	63	35	84.622734	hgidzn
2	1	5	0	0	0	2043	947	63	29	-1	
3	1	5	1	0	0	2043	947	63	29	-1	
4	1	5	1	1	0	2043	947	63	29	-1	
5	1	5	1	1	1	2043	955	46	21	79.986320	avim
5	1	5	1	1	2	2097	947	9	28	81.702538	f
2	1	6	0	0	0	1852	1080	254	48	-1	
3	1	6	1	0	0	1852	1080	254	48	-1	
4	1	6	1	1	0	1852	1080	254	48	-1	
5	1	6	1	1	1	1852	1080	254	48	60.800213	CONSULT
2	1	7	0	0	0	439	1109	29	49	-1	
3	1	7	1	0	0	439	1109	29	49	-1	
4	1	7	1	1	0	439	1109	29	49	-1	
5	1	7	1	1	1	439	1109	29	49	93.404327	0
2	1	8	0	0	0	893	1109	66	49	-1	
3	1	8	1	0	0	893	1109	66	49	-1	
4	1	8	1	1	0	893	1109	66	49	-1	
5	1	8	1	1	1	893	1109	66	49	96.970154	20
2	1	9	0	0	0	1358	1109	67	49	-1	
3	1	9	1	0	0	1358	1109	67	49	-1	
4	1	9	1	1	0	1358	1109	67	49	-1	
5	1	9	1	1	1	1358	1109	67	49	96.945877	40
2	1	10	0	0	0	1537	1109	176	49	-1	
3	1	10	1	0	0	1537	1109	176	49	-1	
4	1	10	1	1	0	1537	1109	176	49	-1	
5	1	10	1	1	1	1537	1109	176	49	96.410164	50mm
2	1	11	0	0	0	649	1109	64	49	-1	
3	1	11	1	0	0	649	1109	64	104	-1	
4	1	11	1	1	0	649	1109	64	49	-1	
5	1	11	1	1	1	649	1109	64	49	0.000000	a
2	1	12	0	0	0	1125	1109	65	49	-1	
3	1	12	1	0	0	1125	1109	65	104	-1	
4	1	12	1	1	0	1125	1109	65	49	-1	
5	1	12	1	1	1	1125	1109	65	49	96.929192	30
2	1	13	0	0	0	1618	1180	1	33	-1	
3	1	13	1	0	0	1618	1180	1	33	-1	
4	1	13	1	1	0	1618	1180	1	33	-1	
5	1	13	1	1	1	1618	1180	1	33	91.093369	|
2	1	14	0	0	0	567	1279	1001	65	-1	
3	1	14	1	0	0	567	1279	1001	65	-1	
4	1	14	1	1	0	567	1279	1001	65	-1	
5	1	14	1	1	1	567	1282	164	47	96.482063	PRINT
5	1	14	1	1	2	755	1281	332	49	96.303436	REDUCTION
5	1	14	1	1	3	1116	1282	111	47	96.691467	BAR
5	1	14	1	1	4	1255	1279	5	65	96.564133	|
5	1	14	1	1	5	1286	1282	70	47	96.055397	Al
5	1	14	1	1	6	1383	1281	185	49	96.325516	SHEET
2	1	15	0	0	0	177	1447	1715	37	-1	
3	1	15	1	0	0	177	1447	1715	37	-1	
4	1	15	1	1	0	177	1447	1715	37	-1	
5	1	15	1	1	1	177	1447	250	37	0.000000	ALLIRIGHTS
5	1	15	1	1	2	447	1447	237	37	95.852226	RESERVED.
5	1	15	1	1	3	707	1447	59	37	95.852226	NO
5	1	15	1	1	4	787	1447	339	37	96.071655	REPRODUCTION
5	1	15	1	1	5	1147	1447	164	37	96.708549	UNLESS
5	1	15	1	1	6	1329	1447	191	36	95.817772	WRITTEN
5	1	15	1	1	7	1541	1447	207	37	95.987076	CONSENT
5	1	15	1	1	8	1764	1447	128	37	84.374405	GIVEN
