level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1862	-1	
2	1	1	0	0	0	0	770	15	6	-1	
3	1	1	1	0	0	0	770	15	6	-1	
4	1	1	1	1	0	0	770	15	6	-1	
5	1	1	1	1	1	0	770	15	6	67.621674	_
2	1	2	0	0	0	0	731	2226	25	-1	
3	1	2	1	0	0	0	731	2226	25	-1	
4	1	2	1	1	0	0	731	2226	25	-1	
5	1	2	1	1	1	0	731	2226	25	6.766876	a
2	1	3	0	0	0	1843	778	87	36	-1	
3	1	3	1	0	0	1843	778	87	36	-1	
4	1	3	1	1	0	1843	778	87	36	-1	
5	1	3	1	1	1	1843	778	87	36	96.016747	Rev.
2	1	4	0	0	0	177	874	484	36	-1	
3	1	4	1	0	0	177	874	484	36	-1	
4	1	4	1	1	0	177	874	484	36	-1	
5	1	4	1	1	1	177	875	69	35	91.171593	hgidzm
5	1	4	1	1	2	255	874	70	36	54.014732	hguhlm
5	1	4	1	1	3	333	875	88	35	54.390068	gjuh,kdh)
5	1	4	1	1	4	431	874	137	36	36.733482	ngfkh\U+0621,
5	1	4	1	1	5	584	874	77	36	48.126465	hghs:hK
2	1	5	0	0	0	1587	824	638	100	-1	
3	1	5	1	0	0	1587	824	639	100	-1	
4	1	5	1	1	0	1587	824	638	100	-1	
5	1	5	1	1	1	1587	833	61	39	57.438740	I]dkM
5	1	5	1	1	2	1657	833	33	39	50.950653	f]V
5	1	5	1	1	3	1707	835	62	41	82.942078	HgpD
5	1	5	1	1	4	1779	835	14	32	33.595764	I
5	1	5	1	1	5	1908	824	34	100	35.730484	ea
5	1	5	1	1	6	1975	833	175	43	44.035419	ey
5	1	5	1	1	7	2166	824	59	100	0.000000	—48
2	1	6	0	0	0	1583	879	319	88	-1	
3	1	6	1	0	0	1583	879	319	88	-1	
4	1	6	1	1	0	1583	879	319	88	-1	
5	1	6	1	1	1	1583	901	149	66	28.107079	kah"")j{hVD
5	1	6	1	1	2	1747	939	7	4	34.394295	-
5	1	6	1	1	3	1775	879	127	88	7.975235	Head
2	1	7	0	0	0	177	947	391	36	-1	
3	1	7	1	0	0	177	947	391	36	-1	
4	1	7	1	1	0	177	947	391	36	-1	
5	1	7	1	1	1	177	955	46	21	62.175621	av:m
5	1	7	1	1	2	231	947	20	29	89.637642	fD
5	1	7	1	1	3	259	949	23	27	92.154411	sD
5	1	7	1	1	4	291	956	3	20	85.420303	i,L
5	1	7	1	1	5	303	948	61	35	52.036201	ynkL
5	1	7	1	1	6	371	948	68	35	42.679817	j{hvM
5	1	7	1	1	7	448	947	37	35	0.000000	p]d)
5	1	7	1	1	8	494	948	74	35	72.170067	hgjsgdP
2	1	8	0	0	0	1853	977	48	37	-1	
3	1	8	1	0	0	1853	977	48	37	-1	
4	1	8	1	1	0	1853	977	48	37	-1	
5	1	8	1	1	1	1853	977	48	37	96.616974	02
2	1	9	0	0	0	0	1080	376	48	-1	
3	1	9	1	0	0	0	1080	376	48	-1	
4	1	9	1	1	0	0	1080	376	48	-1	
5	1	9	1	1	1	0	1080	376	48	64.368385	-ONSULTANT
2	1	10	0	0	0	1853	1064	49	37	-1	
3	1	10	1	0	0	1853	1064	49	37	-1	
4	1	10	1	1	0	1853	1064	49	37	-1	
5	1	10	1	1	1	1853	1064	49	37	96.612640	03
2	1	11	0	0	0	1853	1152	50	36	-1	
3	1	11	1	0	0	1853	1152	50	36	-1	
4	1	11	1	1	0	1853	1152	50	36	-1	
5	1	11	1	1	1	1853	1152	50	36	96.860512	04
2	1	12	0	0	0	1853	1239	49	37	-1	
3	1	12	1	0	0	1853	1239	49	37	-1	
4	1	12	1	1	0	1853	1239	49	37	-1	
5	1	12	1	1	1	1853	1239	49	37	96.250549	05
2	1	13	0	0	0	499	1280	359	16	-1	
3	1	13	1	0	0	499	1280	359	16	-1	
4	1	13	1	1	0	499	1280	359	16	-1	
5	1	13	1	1	1	499	1280	359	16	54.734840	CAUsersieng-giOneDrive\Desktop\Picture2.jog
2	1	14	0	0	0	1073	1237	399	62	-1	
3	1	14	1	0	0	1073	1237	399	62	-1	
4	1	14	1	1	0	1073	1237	399	62	-1	
5	1	14	1	1	1	1073	1237	98	62	95.950241	OY
5	1	14	1	1	2	1199	1237	273	62	96.482216	STUDIO
2	1	15	0	0	0	1853	1327	49	36	-1	
3	1	15	1	0	0	1853	1327	49	36	-1	
4	1	15	1	1	0	1853	1327	49	36	-1	
5	1	15	1	1	1	1853	1327	49	36	96.913055	06
2	1	16	0	0	0	1853	1414	49	36	-1	
3	1	16	1	0	0	1853	1414	49	36	-1	
4	1	16	1	1	0	1853	1414	49	36	-1	
5	1	16	1	1	1	1853	1414	49	36	96.378418	07
2	1	17	0	0	0	0	1547	2226	25	-1	
3	1	17	1	0	0	0	1547	2226	25	-1	
4	1	17	1	1	0	0	1547	2226	25	-1	
5	1	17	1	1	1	0	1547	2226	25	4.360855	ee
