level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1966	-1	
2	1	1	0	0	0	159	303	71	9	-1	
3	1	1	1	0	0	159	303	71	9	-1	
4	1	1	1	1	0	159	303	71	9	-1	
5	1	1	1	1	1	159	303	25	9	34.754684	AAA:
5	1	1	1	1	2	194	303	36	9	30.437950	9D
2	1	2	0	0	0	301	303	71	9	-1	
3	1	2	1	0	0	301	303	71	9	-1	
4	1	2	1	1	0	301	303	71	9	-1	
5	1	2	1	1	1	301	303	25	9	36.535336	wren:
5	1	2	1	1	2	335	303	37	9	56.620407	69002
2	1	3	0	0	0	426	303	70	9	-1	
3	1	3	1	0	0	426	303	70	9	-1	
4	1	3	1	1	0	426	303	70	9	-1	
5	1	3	1	1	1	426	303	24	9	16.821274	Aaa
5	1	3	1	1	2	460	303	36	8	26.522018	S00
2	1	4	0	0	0	542	303	71	9	-1	
3	1	4	1	0	0	542	303	71	9	-1	
4	1	4	1	1	0	542	303	71	9	-1	
5	1	4	1	1	1	542	303	24	9	21.126091	Aaa
5	1	4	1	1	2	578	303	35	8	14.162445	ste
2	1	5	0	0	0	659	303	71	9	-1	
3	1	5	1	0	0	659	303	71	9	-1	
4	1	5	1	1	0	659	303	71	9	-1	
5	1	5	1	1	1	659	303	25	9	7.642303	ants:
5	1	5	1	1	2	694	303	36	9	0.000000	300.2
2	1	6	0	0	0	773	303	71	9	-1	
3	1	6	1	0	0	773	303	71	9	-1	
4	1	6	1	1	0	773	303	71	9	-1	
5	1	6	1	1	1	773	303	25	9	35.585464	aren:
5	1	6	1	1	2	817	303	27	9	56.226162	3.00.02
2	1	7	0	0	0	897	303	71	9	-1	
3	1	7	1	0	0	897	303	71	9	-1	
4	1	7	1	1	0	897	303	71	9	-1	
5	1	7	1	1	1	897	303	25	8	21.660522	aren:
5	1	7	1	1	2	932	303	36	9	38.059776	3.00.2
2	1	8	0	0	0	1019	303	71	9	-1	
3	1	8	1	0	0	1019	303	71	9	-1	
4	1	8	1	1	0	1019	303	71	9	-1	
5	1	8	1	1	1	1019	303	25	9	22.969345	ans:
5	1	8	1	1	2	1054	303	36	9	0.000000	3.00.2
2	1	9	0	0	0	1142	303	71	9	-1	
3	1	9	1	0	0	1142	303	71	9	-1	
4	1	9	1	1	0	1142	303	71	9	-1	
5	1	9	1	1	1	1142	303	25	9	52.920895	ANA
5	1	9	1	1	2	1177	303	36	8	14.823120	STEM
2	1	10	0	0	0	1257	303	71	9	-1	
3	1	10	1	0	0	1257	303	71	9	-1	
4	1	10	1	1	0	1257	303	71	9	-1	
5	1	10	1	1	1	1257	303	24	9	18.446724	AREA
5	1	10	1	1	2	1292	303	36	9	55.238689	SCONE
2	1	11	0	0	0	1383	303	71	9	-1	
3	1	11	1	0	0	1383	303	71	9	-1	
4	1	11	1	1	0	1383	303	71	9	-1	
5	1	11	1	1	1	1383	303	25	9	19.938263	0s:
5	1	11	1	1	2	1417	303	37	9	0.000000	400.2
2	1	12	0	0	0	1537	303	71	9	-1	
3	1	12	1	0	0	1537	303	71	9	-1	
4	1	12	1	1	0	1537	303	71	9	-1	
5	1	12	1	1	1	1537	303	24	9	30.150627	ants
5	1	12	1	1	2	1571	293	21	28	27.889984	400
5	1	12	1	1	3	1598	303	10	9	27.889984	M2
2	1	13	0	0	0	14	285	96	37	-1	
3	1	13	1	0	0	14	285	96	37	-1	
4	1	13	1	1	0	14	285	96	37	-1	
5	1	13	1	1	1	14	285	42	37	96.295914	A
5	1	13	1	1	2	91	287	19	14	73.095421	a
2	1	14	0	0	0	156	351	50	25	-1	
3	1	14	1	0	0	156	351	50	25	-1	
4	1	14	1	1	0	156	351	50	25	-1	
5	1	14	1	1	1	156	351	50	25	96.496529	002
2	1	15	0	0	0	330	351	50	25	-1	
3	1	15	1	0	0	330	351	50	25	-1	
4	1	15	1	1	0	330	351	50	25	-1	
5	1	15	1	1	1	330	351	50	25	96.577515	003
2	1	16	0	0	0	445	351	51	25	-1	
3	1	16	1	0	0	445	351	51	25	-1	
4	1	16	1	1	0	445	351	51	25	-1	
5	1	16	1	1	1	445	351	51	25	96.841980	004
2	1	17	0	0	0	556	351	50	25	-1	
3	1	17	1	0	0	556	351	50	25	-1	
4	1	17	1	1	0	556	351	50	25	-1	
5	1	17	1	1	1	556	351	50	25	95.936760	005
2	1	18	0	0	0	674	351	51	25	-1	
3	1	18	1	0	0	674	351	51	25	-1	
4	1	18	1	1	0	674	351	51	25	-1	
5	1	18	1	1	1	674	351	51	25	96.822945	006
2	1	19	0	0	0	790	351	50	25	-1	
3	1	19	1	0	0	790	351	50	25	-1	
4	1	19	1	1	0	790	351	50	25	-1	
5	1	19	1	1	1	790	351	50	25	96.717972	007
2	1	20	0	0	0	919	351	51	25	-1	
3	1	20	1	0	0	919	351	51	25	-1	
4	1	20	1	1	0	919	351	51	25	-1	
5	1	20	1	1	1	919	351	51	25	96.774948	008
2	1	21	0	0	0	1033	351	51	25	-1	
3	1	21	1	0	0	1033	351	51	25	-1	
4	1	21	1	1	0	1033	351	51	25	-1	
5	1	21	1	1	1	1033	351	51	25	96.313843	009
2	1	22	0	0	0	1162	351	51	25	-1	
3	1	22	1	0	0	1162	351	51	25	-1	
4	1	22	1	1	0	1162	351	51	25	-1	
5	1	22	1	1	1	1162	351	51	25	96.585037	010
2	1	23	0	0	0	1279	351	49	25	-1	
3	1	23	1	0	0	1279	351	49	25	-1	
4	1	23	1	1	0	1279	351	49	25	-1	
5	1	23	1	1	1	1279	351	49	25	95.076233	011
2	1	24	0	0	0	1409	351	49	25	-1	
3	1	24	1	0	0	1409	351	49	25	-1	
4	1	24	1	1	0	1409	351	49	25	-1	
5	1	24	1	1	1	1409	351	49	25	96.430840	012
2	1	25	0	0	0	1557	351	51	25	-1	
3	1	25	1	0	0	1557	351	51	25	-1	
4	1	25	1	1	0	1557	351	51	25	-1	
5	1	25	1	1	1	1557	351	51	25	96.123726	013
2	1	26	0	0	0	1762	351	50	25	-1	
3	1	26	1	0	0	1762	351	50	25	-1	
4	1	26	1	1	0	1762	351	50	25	-1	
5	1	26	1	1	1	1762	351	50	25	96.250702	014
2	1	27	0	0	0	141	419	77	9	-1	
3	1	27	1	0	0	141	419	77	9	-1	
4	1	27	1	1	0	141	419	77	9	-1	
5	1	27	1	1	1	141	419	45	9	0.000000	WAST
5	1	27	1	1	2	204	419	14	9	22.166862	02
2	1	28	0	0	0	300	419	78	9	-1	
3	1	28	1	0	0	300	419	78	9	-1	
4	1	28	1	1	0	300	419	78	9	-1	
5	1	28	1	1	1	300	419	25	9	34.928253	ARCA.
5	1	28	1	1	2	335	419	43	9	1.177780	2E.COME
2	1	29	0	0	0	425	419	77	9	-1	
3	1	29	1	0	0	425	419	77	9	-1	
4	1	29	1	1	0	425	419	77	9	-1	
5	1	29	1	1	1	425	419	25	9	0.000000	APEA:
5	1	29	1	1	2	460	419	42	9	12.418228	29202
2	1	30	0	0	0	541	419	77	9	-1	
3	1	30	1	0	0	541	419	77	9	-1	
4	1	30	1	1	0	541	419	77	9	-1	
5	1	30	1	1	1	541	419	25	9	18.874542	AMA
5	1	30	1	1	2	577	419	41	9	21.730270	LT
2	1	31	0	0	0	661	419	77	9	-1	
3	1	31	1	0	0	661	419	77	9	-1	
4	1	31	1	1	0	661	419	77	9	-1	
5	1	31	1	1	1	661	419	25	9	21.021507	AMA
5	1	31	1	1	2	697	419	41	9	17.706085	UO
2	1	32	0	0	0	777	419	77	9	-1	
3	1	32	1	0	0	777	419	77	9	-1	
4	1	32	1	1	0	777	419	77	9	-1	
5	1	32	1	1	1	777	419	25	9	55.225319	AREA:
5	1	32	1	1	2	812	409	26	28	30.262146	2.00
5	1	32	1	1	3	843	419	11	9	70.914566	ME
2	1	33	0	0	0	899	419	77	9	-1	
3	1	33	1	0	0	899	419	77	9	-1	
4	1	33	1	1	0	899	419	77	9	-1	
5	1	33	1	1	1	899	419	25	9	47.905964	ABCA:
5	1	33	1	1	2	934	419	42	9	55.097523	8.002
2	1	34	0	0	0	1022	419	77	9	-1	
3	1	34	1	0	0	1022	419	77	9	-1	
4	1	34	1	1	0	1022	419	77	9	-1	
5	1	34	1	1	1	1022	419	26	9	2.392662	ANA
5	1	34	1	1	2	1057	419	42	9	0.000000	TOLOME
2	1	35	0	0	0	1143	419	77	9	-1	
3	1	35	1	0	0	1143	419	77	9	-1	
4	1	35	1	1	0	1143	419	77	9	-1	
5	1	35	1	1	1	1143	419	25	9	0.000000	ABEA:
5	1	35	1	1	2	1178	419	42	9	12.491524	29202
2	1	36	0	0	0	1258	419	76	9	-1	
3	1	36	1	0	0	1258	419	76	9	-1	
4	1	36	1	1	0	1258	419	76	9	-1	
5	1	36	1	1	1	1258	419	25	9	18.902443	AMAL
5	1	36	1	1	2	1293	419	41	9	0.000000	LTSE
2	1	37	0	0	0	1387	419	77	9	-1	
3	1	37	1	0	0	1387	419	77	9	-1	
4	1	37	1	1	0	1387	419	77	9	-1	
5	1	37	1	1	1	1387	419	25	9	36.230145	AMA
5	1	37	1	1	2	1422	419	42	9	13.847664	ZAG
2	1	38	0	0	0	1539	419	77	9	-1	
3	1	38	1	0	0	1539	419	77	9	-1	
