level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1966	-1	
2	1	1	0	0	0	329	25	59	54	-1	
3	1	1	1	0	0	329	25	59	54	-1	
4	1	1	1	1	0	329	25	59	54	-1	
5	1	1	1	1	1	329	25	59	54	95.393028	A
2	1	2	0	0	0	297	105	107	20	-1	
3	1	2	1	0	0	297	105	107	20	-1	
4	1	2	1	1	0	297	105	107	20	-1	
5	1	2	1	1	1	297	105	30	19	90.270531	DN
5	1	2	1	1	2	335	105	30	19	2.599327	TO
5	1	2	1	1	3	373	105	31	20	2.599327	GR
2	1	3	0	0	0	663	252	1384	73	-1	
3	1	3	1	0	0	663	252	1384	73	-1	
4	1	3	1	1	0	663	252	1384	73	-1	
5	1	3	1	1	1	659	214	284	148	12.284920	(wa
5	1	3	1	1	2	872	252	1175	73	51.055222	=
2	1	4	0	0	0	903	351	50	25	-1	
3	1	4	1	0	0	903	351	50	25	-1	
4	1	4	1	1	0	903	351	50	25	-1	
5	1	4	1	1	1	903	351	50	25	96.620171	002
2	1	5	0	0	0	1022	351	50	25	-1	
3	1	5	1	0	0	1022	351	50	25	-1	
4	1	5	1	1	0	1022	351	50	25	-1	
5	1	5	1	1	1	1022	351	50	25	96.753632	003
2	1	6	0	0	0	1380	351	50	25	-1	
3	1	6	1	0	0	1380	351	50	25	-1	
4	1	6	1	1	0	1380	351	50	25	-1	
5	1	6	1	1	1	1380	351	50	25	96.726906	006
2	1	7	0	0	0	1502	351	50	25	-1	
3	1	7	1	0	0	1502	351	50	25	-1	
4	1	7	1	1	0	1502	351	50	25	-1	
5	1	7	1	1	1	1502	351	50	25	96.697006	007
2	1	8	0	0	0	1617	351	51	25	-1	
3	1	8	1	0	0	1617	351	51	25	-1	
4	1	8	1	1	0	1617	351	51	25	-1	
5	1	8	1	1	1	1617	351	51	25	96.882164	008
2	1	9	0	0	0	1745	351	51	25	-1	
3	1	9	1	0	0	1745	351	51	25	-1	
4	1	9	1	1	0	1745	351	51	25	-1	
5	1	9	1	1	1	1745	351	51	25	96.610069	009
2	1	10	0	0	0	1856	351	51	25	-1	
3	1	10	1	0	0	1856	351	51	25	-1	
4	1	10	1	1	0	1856	351	51	25	-1	
5	1	10	1	1	1	1856	351	51	25	96.637909	010
2	1	11	0	0	0	1969	351	51	25	-1	
3	1	11	1	0	0	1969	351	51	25	-1	
4	1	11	1	1	0	1969	351	51	25	-1	
5	1	11	1	1	1	1969	351	51	25	85.352554	011
2	1	12	0	0	0	2075	351	50	25	-1	
3	1	12	1	0	0	2075	351	50	25	-1	
4	1	12	1	1	0	2075	351	50	25	-1	
5	1	12	1	1	1	2075	351	50	25	96.635124	012
2	1	13	0	0	0	2180	351	46	25	-1	
3	1	13	1	0	0	2180	351	46	25	-1	
4	1	13	1	1	0	2180	351	46	25	-1	
5	1	13	1	1	1	2180	351	46	25	89.730942	013
2	1	14	0	0	0	886	419	76	9	-1	
3	1	14	1	0	0	886	419	76	9	-1	
4	1	14	1	1	0	886	419	76	9	-1	
5	1	14	1	1	1	886	419	25	9	37.759941	AA
5	1	14	1	1	2	921	419	41	9	9.617226	URE
2	1	15	0	0	0	1007	419	77	9	-1	
3	1	15	1	0	0	1007	419	77	9	-1	
4	1	15	1	1	0	1007	419	77	9	-1	
5	1	15	1	1	1	1007	419	25	9	21.843628	ABA:
5	1	15	1	1	2	1042	419	42	9	23.285004	28.0.2
2	1	16	0	0	0	1366	419	76	9	-1	
3	1	16	1	0	0	1366	419	76	9	-1	
4	1	16	1	1	0	1366	419	76	9	-1	
5	1	16	1	1	1	1366	419	25	9	33.363350	AMA
5	1	16	1	1	2	1401	419	41	9	15.164246	URE
2	1	17	0	0	0	1485	419	77	9	-1	
3	1	17	1	0	0	1485	419	77	9	-1	
4	1	17	1	1	0	1485	419	77	9	-1	
5	1	17	1	1	1	1485	419	25	9	0.000000	AeA:
5	1	17	1	1	2	1520	419	42	9	8.711487	10D
5	1	17	1	1	3	1553	409	12	28	54.375099	2
2	1	18	0	0	0	1609	419	78	9	-1	
3	1	18	1	0	0	1609	419	78	9	-1	
4	1	18	1	1	0	1609	419	78	9	-1	
5	1	18	1	1	1	1609	419	26	9	60.304688	ANA:
5	1	18	1	1	2	1645	419	42	9	14.119080	TORE
2	1	19	0	0	0	1729	419	77	9	-1	
3	1	19	1	0	0	1729	419	77	9	-1	
4	1	19	1	1	0	1729	419	77	9	-1	
5	1	19	1	1	1	1729	419	25	9	46.546837	ABER:
5	1	19	1	1	2	1764	419	42	9	46.546837	238.002
2	1	20	0	0	0	1845	419	77	9	-1	
3	1	20	1	0	0	1845	419	77	9	-1	
4	1	20	1	1	0	1845	419	77	9	-1	
5	1	20	1	1	1	1845	419	25	9	33.056198	ABER:
5	1	20	1	1	2	1880	419	42	9	58.363514	26.002
2	1	21	0	0	0	1952	419	77	9	-1	
3	1	21	1	0	0	1952	419	77	9	-1	
4	1	21	1	1	0	1952	419	77	9	-1	
5	1	21	1	1	1	1952	419	25	9	42.598053	ANA
5	1	21	1	1	2	1987	419	42	9	0.000000	TALON
2	1	22	0	0	0	2060	419	77	9	-1	
3	1	22	1	0	0	2060	419	77	9	-1	
4	1	22	1	1	0	2060	419	77	9	-1	
5	1	22	1	1	1	2060	419	77	9	4.700867	AMARONE
2	1	23	0	0	0	2169	419	57	9	-1	
3	1	23	1	0	0	2169	419	57	9	-1	
4	1	23	1	1	0	2169	419	57	9	-1	
5	1	23	1	1	1	2169	419	25	9	20.863586	ABCA:
5	1	23	1	1	2	2203	419	23	9	66.480690	22.0
