level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1966	-1	
2	1	1	0	0	0	493	151	51	23	-1	
3	1	1	1	0	0	493	151	51	23	-1	
4	1	1	1	1	0	493	151	51	23	-1	
5	1	1	1	1	1	493	151	51	23	95.838470	014
2	1	2	0	0	0	656	151	50	24	-1	
3	1	2	1	0	0	656	151	50	24	-1	
4	1	2	1	1	0	656	151	50	24	-1	
5	1	2	1	1	1	656	151	50	24	94.404213	015
2	1	3	0	0	0	877	150	51	24	-1	
3	1	3	1	0	0	877	150	51	24	-1	
4	1	3	1	1	0	877	150	51	24	-1	
5	1	3	1	1	1	877	150	51	24	96.935440	016
2	1	4	0	0	0	1352	150	50	24	-1	
3	1	4	1	0	0	1352	150	50	24	-1	
4	1	4	1	1	0	1352	150	50	24	-1	
5	1	4	1	1	1	1352	150	50	24	96.764908	018
2	1	5	0	0	0	1456	150	51	25	-1	
3	1	5	1	0	0	1456	150	51	25	-1	
4	1	5	1	1	0	1456	150	51	25	-1	
5	1	5	1	1	1	1456	150	51	25	96.576584	019
2	1	6	0	0	0	1578	150	51	24	-1	
3	1	6	1	0	0	1578	150	51	24	-1	
4	1	6	1	1	0	1578	150	51	24	-1	
5	1	6	1	1	1	1578	150	51	24	96.822853	020
2	1	7	0	0	0	1693	150	49	24	-1	
3	1	7	1	0	0	1693	150	49	24	-1	
4	1	7	1	1	0	1693	150	49	24	-1	
5	1	7	1	1	1	1693	150	49	24	96.505905	021
2	1	8	0	0	0	1806	150	50	24	-1	
3	1	8	1	0	0	1806	150	50	24	-1	
4	1	8	1	1	0	1806	150	50	24	-1	
5	1	8	1	1	1	1806	150	50	24	96.939667	022
2	1	9	0	0	0	1922	150	50	25	-1	
3	1	9	1	0	0	1922	150	50	25	-1	
4	1	9	1	1	0	1922	150	50	25	-1	
5	1	9	1	1	1	1922	150	50	25	96.769470	023
2	1	10	0	0	0	2041	150	51	24	-1	
3	1	10	1	0	0	2041	150	51	24	-1	
4	1	10	1	1	0	2041	150	51	24	-1	
5	1	10	1	1	1	2041	150	51	24	96.946777	024
2	1	11	0	0	0	2148	150	50	25	-1	
3	1	11	1	0	0	2148	150	50	25	-1	
4	1	11	1	1	0	2148	150	50	25	-1	
5	1	11	1	1	1	2148	150	50	25	96.459274	025
2	1	12	0	0	0	851	200	77	10	-1	
3	1	12	1	0	0	851	200	77	10	-1	
