level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2106	1860	-1	
2	1	1	0	0	0	1353	1799	50	23	-1	
3	1	1	1	0	0	1353	1799	50	23	-1	
4	1	1	1	1	0	1353	1799	50	23	-1	
5	1	1	1	1	1	1353	1799	50	23	96.178925	049
2	1	2	0	0	0	1525	1799	50	23	-1	
3	1	2	1	0	0	1525	1799	50	23	-1	
4	1	2	1	1	0	1525	1799	50	23	-1	
5	1	2	1	1	1	1525	1799	50	23	96.157448	048
2	1	3	0	0	0	1657	1799	49	23	-1	
3	1	3	1	0	0	1657	1799	49	23	-1	
4	1	3	1	1	0	1657	1799	49	23	-1	
5	1	3	1	1	1	1657	1799	49	23	96.760391	047
2	1	4	0	0	0	1781	1799	50	23	-1	
3	1	4	1	0	0	1781	1799	50	23	-1	
4	1	4	1	1	0	1781	1799	50	23	-1	
5	1	4	1	1	1	1781	1799	50	23	96.088280	046
2	1	5	0	0	0	1895	1799	50	23	-1	
3	1	5	1	0	0	1895	1799	50	23	-1	
4	1	5	1	1	0	1895	1799	50	23	-1	
5	1	5	1	1	1	1895	1799	50	23	96.265640	045
2	1	6	0	0	0	2025	1799	50	23	-1	
3	1	6	1	0	0	2025	1799	50	23	-1	
4	1	6	1	1	0	2025	1799	50	23	-1	
5	1	6	1	1	1	2025	1799	50	23	96.181107	044
