level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1862	-1	
2	1	1	0	0	0	5	777	287	49	-1	
3	1	1	1	0	0	5	777	287	49	-1	
4	1	1	1	1	0	5	777	287	49	-1	
5	1	1	1	1	1	5	777	88	49	96.145927	ING
5	1	1	1	1	2	123	773	169	73	96.522705	TITLE:
2	1	2	0	0	0	1767	807	291	39	-1	
3	1	2	1	0	0	1767	807	291	39	-1	
4	1	2	1	1	0	1767	807	291	39	-1	
5	1	2	1	1	1	1767	807	124	39	96.787354	FIRST
5	1	2	1	1	2	1909	807	149	39	96.515923	FLOOR
2	1	3	0	0	0	0	905	1138	75	-1	
3	1	3	1	0	0	0	905	1138	75	-1	
4	1	3	1	1	0	0	905	1138	75	-1	
5	1	3	1	1	1	0	905	226	75	78.326286	-3RD
5	1	3	1	1	2	267	905	288	75	96.612312	FLOOR
5	1	3	1	1	3	592	905	266	75	95.441658	SALES
5	1	3	1	1	4	927	907	211	71	95.441658	PLAN
2	1	4	0	0	0	1689	947	122	38	-1	
3	1	4	1	0	0	1689	947	122	38	-1	
4	1	4	1	1	0	1689	947	122	38	-1	
5	1	4	1	1	1	1689	947	122	38	96.972939	AREA
2	1	5	0	0	0	2120	947	106	39	-1	
3	1	5	1	0	0	2120	947	106	39	-1	
4	1	5	1	1	0	2120	947	106	39	-1	
5	1	5	1	1	1	2120	947	106	39	96.988808	LEAS
2	1	6	0	0	0	1692	1052	182	38	-1	
3	1	6	1	0	0	1692	1052	182	38	-1	
4	1	6	1	1	0	1692	1052	182	38	-1	
5	1	6	1	1	1	1692	1052	182	38	96.322365	2241.30
2	1	7	0	0	0	1691	1155	155	39	-1	
3	1	7	1	0	0	1691	1155	155	39	-1	
4	1	7	1	1	0	1691	1155	155	39	-1	
5	1	7	1	1	1	1691	1155	155	39	96.386032	990.50
2	1	8	0	0	0	55	1273	177	49	-1	
3	1	8	1	0	0	55	1273	177	49	-1	
4	1	8	1	1	0	55	1273	177	49	-1	
5	1	8	1	1	1	55	1273	177	49	96.781380	SCALE
2	1	9	0	0	0	1691	1257	155	39	-1	
3	1	9	1	0	0	1691	1257	155	39	-1	
4	1	9	1	1	0	1691	1257	155	39	-1	
5	1	9	1	1	1	1691	1257	155	39	96.541374	984.00
2	1	10	0	0	0	1693	1361	181	39	-1	
3	1	10	1	0	0	1693	1361	181	39	-1	
4	1	10	1	1	0	1693	1361	181	39	-1	
5	1	10	1	1	1	1693	1361	181	39	96.318283	1480.00
2	1	11	0	0	0	57	1449	213	47	-1	
3	1	11	1	0	0	57	1449	213	47	-1	
4	1	11	1	1	0	57	1449	213	47	-1	
5	1	11	1	1	1	57	1449	213	47	96.589378	DRAWN
2	1	12	0	0	0	1407	1480	118	31	-1	
3	1	12	1	0	0	1407	1480	118	31	-1	
4	1	12	1	1	0	1407	1480	118	31	-1	
5	1	12	1	1	1	1407	1480	118	31	96.709404	TOTAL
2	1	13	0	0	0	1692	1475	153	39	-1	
3	1	13	1	0	0	1692	1475	153	39	-1	
4	1	13	1	1	0	1692	1475	153	39	-1	
5	1	13	1	1	1	1692	1475	153	39	96.521927	5695.8
