level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1966	-1	
2	1	1	0	0	0	5	195	31	23	-1	
3	1	1	1	0	0	5	195	31	23	-1	
4	1	1	1	1	0	5	195	31	23	-1	
5	1	1	1	1	1	5	195	31	23	96.828766	14
2	1	2	0	0	0	128	194	50	25	-1	
3	1	2	1	0	0	128	194	50	25	-1	
4	1	2	1	1	0	128	194	50	25	-1	
5	1	2	1	1	1	128	194	50	25	96.352798	013
2	1	3	0	0	0	266	194	50	24	-1	
3	1	3	1	0	0	266	194	50	24	-1	
4	1	3	1	1	0	266	194	50	24	-1	
5	1	3	1	1	1	266	194	50	24	96.754494	012
2	1	4	0	0	0	394	195	50	23	-1	
3	1	4	1	0	0	394	195	50	23	-1	
4	1	4	1	1	0	394	195	50	23	-1	
5	1	4	1	1	1	394	195	50	23	93.931465	011
2	1	5	0	0	0	507	194	51	24	-1	
3	1	5	1	0	0	507	194	51	24	-1	
4	1	5	1	1	0	507	194	51	24	-1	
5	1	5	1	1	1	507	194	51	24	96.891907	010
2	1	6	0	0	0	622	195	51	24	-1	
3	1	6	1	0	0	622	195	51	24	-1	
4	1	6	1	1	0	622	195	51	24	-1	
5	1	6	1	1	1	622	195	51	24	96.734077	009
2	1	7	0	0	0	736	194	51	24	-1	
3	1	7	1	0	0	736	194	51	24	-1	
4	1	7	1	1	0	736	194	51	24	-1	
5	1	7	1	1	1	736	194	51	24	96.930054	008
2	1	8	0	0	0	862	195	50	23	-1	
3	1	8	1	0	0	862	195	50	23	-1	
4	1	8	1	1	0	862	195	50	23	-1	
5	1	8	1	1	1	862	195	50	23	96.174355	007
2	1	9	0	0	0	988	194	51	24	-1	
3	1	9	1	0	0	988	194	51	24	-1	
4	1	9	1	1	0	988	194	51	24	-1	
5	1	9	1	1	1	988	194	51	24	96.892761	006
2	1	10	0	0	0	1108	195	50	24	-1	
3	1	10	1	0	0	1108	195	50	24	-1	
4	1	10	1	1	0	1108	195	50	24	-1	
5	1	10	1	1	1	1108	195	50	24	96.754158	005
2	1	11	0	0	0	1221	195	51	23	-1	
3	1	11	1	0	0	1221	195	51	23	-1	
4	1	11	1	1	0	1221	195	51	23	-1	
5	1	11	1	1	1	1221	195	51	23	96.392204	004
2	1	12	0	0	0	1347	194	50	25	-1	
3	1	12	1	0	0	1347	194	50	25	-1	
4	1	12	1	1	0	1347	194	50	25	-1	
5	1	12	1	1	1	1347	194	50	25	96.796104	003
2	1	13	0	0	0	1499	194	49	24	-1	
3	1	13	1	0	0	1499	194	49	24	-1	
4	1	13	1	1	0	1499	194	49	24	-1	
5	1	13	1	1	1	1499	194	49	24	96.880264	002
2	1	14	0	0	0	1715	194	49	24	-1	
3	1	14	1	0	0	1715	194	49	24	-1	
4	1	14	1	1	0	1715	194	49	24	-1	
5	1	14	1	1	1	1715	194	49	24	96.886040	001
2	1	15	0	0	0	0	257	34	9	-1	
3	1	15	1	0	0	0	257	34	9	-1	
4	1	15	1	1	0	0	257	34	9	-1	
5	1	15	1	1	1	0	257	34	9	18.764420	ve
2	1	16	0	0	0	117	257	77	9	-1	
3	1	16	1	0	0	117	257	77	9	-1	
4	1	16	1	1	0	117	257	77	9	-1	
5	1	16	1	1	1	117	257	25	9	64.108681	HEA
5	1	16	1	1	2	152	257	26	9	40.831776	TLD
5	1	16	1	1	3	183	247	11	28	41.246475	WE
2	1	17	0	0	0	250	257	78	9	-1	
3	1	17	1	0	0	250	257	78	9	-1	
4	1	17	1	1	0	250	257	78	9	-1	
5	1	17	1	1	1	250	257	25	9	23.916443	ANA
5	1	17	1	1	2	285	257	43	9	0.000000	20M
2	1	18	0	0	0	375	257	77	9	-1	
3	1	18	1	0	0	375	257	77	9	-1	
4	1	18	1	1	0	375	257	77	9	-1	
5	1	18	1	1	1	375	257	24	9	19.178452	AREA
5	1	18	1	1	2	410	257	42	9	0.000000	L9COME
2	1	19	0	0	0	493	257	77	9	-1	
3	1	19	1	0	0	493	257	77	9	-1	
4	1	19	1	1	0	493	257	77	9	-1	
5	1	19	1	1	1	493	257	25	9	0.000000	AEA
5	1	19	1	1	2	528	257	26	8	40.801949	800
5	1	19	1	1	3	559	257	11	9	48.528351	ME
2	1	20	0	0	0	608	257	78	9	-1	
3	1	20	1	0	0	608	257	78	9	-1	
4	1	20	1	1	0	608	257	78	9	-1	
5	1	20	1	1	1	608	257	25	9	38.751007	ANA
5	1	20	1	1	2	643	257	43	9	0.000000	LICOME
2	1	21	0	0	0	727	257	77	9	-1	
3	1	21	1	0	0	727	257	77	9	-1	
4	1	21	1	1	0	727	257	77	9	-1	
5	1	21	1	1	1	727	257	24	9	21.235672	APL
5	1	21	1	1	2	762	257	42	9	17.518509	29.00ME
2	1	22	0	0	0	849	257	77	9	-1	
3	1	22	1	0	0	849	257	77	9	-1	
4	1	22	1	1	0	849	257	77	9	-1	
5	1	22	1	1	1	849	257	24	9	34.374008	AP
5	1	22	1	1	2	883	257	43	9	0.000000	2ECOME
2	1	23	0	0	0	972	257	77	9	-1	
3	1	23	1	0	0	972	257	77	9	-1	
4	1	23	1	1	0	972	257	77	9	-1	
5	1	23	1	1	1	972	257	25	9	11.804932	AMA
5	1	23	1	1	2	1007	257	42	8	19.711647	DEE
2	1	24	0	0	0	1090	257	78	9	-1	
3	1	24	1	0	0	1090	257	78	9	-1	
4	1	24	1	1	0	1090	257	78	9	-1	
5	1	24	1	1	1	1090	257	26	9	46.255547	AREA
5	1	24	1	1	2	1125	257	43	9	10.076363	LEONE
2	1	25	0	0	0	1207	257	77	9	-1	
3	1	25	1	0	0	1207	257	77	9	-1	
4	1	25	1	1	0	1207	257	77	9	-1	
5	1	25	1	1	1	1207	257	25	9	26.637604	er:
5	1	25	1	1	2	1256	257	28	9	12.210999	V2
2	1	26	0	0	0	1337	257	77	9	-1	
3	1	26	1	0	0	1337	257	77	9	-1	
4	1	26	1	1	0	1337	257	77	9	-1	
5	1	26	1	1	1	1337	257	25	9	10.173386	AeA
5	1	26	1	1	2	1372	257	26	9	42.084366	ISD
5	1	26	1	1	3	1403	257	11	9	42.111240	VE
2	1	27	0	0	0	1489	257	77	9	-1	
3	1	27	1	0	0	1489	257	77	9	-1	
4	1	27	1	1	0	1489	257	77	9	-1	
5	1	27	1	1	1	1489	257	25	9	30.399307	MPLA
5	1	27	1	1	2	1523	257	43	9	24.477173	2200.02
2	1	28	0	0	0	1693	325	77	9	-1	
3	1	28	1	0	0	1693	325	77	9	-1	
4	1	28	1	1	0	1693	325	77	9	-1	
5	1	28	1	1	1	1693	325	26	9	29.702667	AULA:
5	1	28	1	1	2	1728	325	42	9	5.904839	a3
2	1	29	0	0	0	485	436	191	14	-1	
3	1	29	1	0	0	485	436	191	14	-1	
4	1	29	1	1	0	485	436	191	14	-1	
5	1	29	1	1	1	485	436	79	14	95.288452	CORRIDOR
5	1	29	1	1	2	575	437	31	13	92.242996	2.00
5	1	29	1	1	3	611	437	11	12	90.087975	M
5	1	29	1	1	4	628	436	48	14	96.218369	WIDTH
2	1	30	0	0	0	0	619	74	8	-1	
3	1	30	1	0	0	0	619	74	8	-1	
4	1	30	1	1	0	0	619	74	8	-1	
5	1	30	1	1	1	0	619	22	7	19.043030	en
5	1	30	1	1	2	32	619	42	8	27.762817	TOD
2	1	31	0	0	0	123	618	77	9	-1	
3	1	31	1	0	0	123	618	77	9	-1	
4	1	31	1	1	0	123	618	77	9	-1	
5	1	31	1	1	1	123	619	25	7	20.156647	eran
5	1	31	1	1	2	158	618	42	9	39.907059	SOD
2	1	32	0	0	0	250	618	78	9	-1	
3	1	32	1	0	0	250	618	78	9	-1	
4	1	32	1	1	0	250	618	78	9	-1	
5	1	32	1	1	1	250	618	25	9	18.429268	Anke
5	1	32	1	1	2	285	619	11	8	0.000000	D5
5	1	32	1	1	3	300	619	28	8	0.000000	50M2
2	1	33	0	0	0	375	619	77	8	-1	
3	1	33	1	0	0	375	619	77	8	-1	
4	1	33	1	1	0	375	619	77	8	-1	
5	1	33	1	1	1	375	619	25	7	17.126198	ante
