level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1966	-1	
2	1	1	0	0	0	687	195	50	23	-1	
3	1	1	1	0	0	687	195	50	23	-1	
4	1	1	1	1	0	687	195	50	23	-1	
5	1	1	1	1	1	687	195	50	23	94.840210	001
2	1	2	0	0	0	851	194	49	24	-1	
3	1	2	1	0	0	851	194	49	24	-1	
4	1	2	1	1	0	851	194	49	24	-1	
5	1	2	1	1	1	851	194	49	24	96.848869	002
2	1	3	0	0	0	978	194	50	25	-1	
3	1	3	1	0	0	978	194	50	25	-1	
4	1	3	1	1	0	978	194	50	25	-1	
5	1	3	1	1	1	978	194	50	25	96.900772	003
2	1	4	0	0	0	1096	195	50	23	-1	
3	1	4	1	0	0	1096	195	50	23	-1	
4	1	4	1	1	0	1096	195	50	23	-1	
5	1	4	1	1	1	1096	195	50	23	96.370842	004
2	1	5	0	0	0	1215	195	51	24	-1	
3	1	5	1	0	0	1215	195	51	24	-1	
4	1	5	1	1	0	1215	195	51	24	-1	
5	1	5	1	1	1	1215	195	51	24	96.814919	005
2	1	6	0	0	0	1341	194	51	24	-1	
3	1	6	1	0	0	1341	194	51	24	-1	
4	1	6	1	1	0	1341	194	51	24	-1	
5	1	6	1	1	1	1341	194	51	24	96.867935	006
2	1	7	0	0	0	1449	194	50	24	-1	
3	1	7	1	0	0	1449	194	50	24	-1	
4	1	7	1	1	0	1449	194	50	24	-1	
5	1	7	1	1	1	1449	194	50	24	96.776535	007
2	1	8	0	0	0	1573	194	50	24	-1	
3	1	8	1	0	0	1573	194	50	24	-1	
4	1	8	1	1	0	1573	194	50	24	-1	
5	1	8	1	1	1	1573	194	50	24	96.922752	008
2	1	9	0	0	0	1696	195	51	24	-1	
3	1	9	1	0	0	1696	195	51	24	-1	
4	1	9	1	1	0	1696	195	51	24	-1	
5	1	9	1	1	1	1696	195	51	24	96.810104	009
2	1	10	0	0	0	1816	195	50	23	-1	
3	1	10	1	0	0	1816	195	50	23	-1	
4	1	10	1	1	0	1816	195	50	23	-1	
5	1	10	1	1	1	1816	195	50	23	96.364975	010
2	1	11	0	0	0	1914	195	50	23	-1	
3	1	11	1	0	0	1914	195	50	23	-1	
4	1	11	1	1	0	1914	195	50	23	-1	
5	1	11	1	1	1	1914	195	50	23	92.961075	011
2	1	12	0	0	0	2028	194	50	24	-1	
3	1	12	1	0	0	2028	194	50	24	-1	
4	1	12	1	1	0	2028	194	50	24	-1	
5	1	12	1	1	1	2028	194	50	24	96.921257	012
2	1	13	0	0	0	2135	194	50	25	-1	
3	1	13	1	0	0	2135	194	50	25	-1	
4	1	13	1	1	0	2135	194	50	25	-1	
5	1	13	1	1	1	2135	194	50	25	96.050385	013
2	1	14	0	0	0	671	263	77	9	-1	
3	1	14	1	0	0	671	263	77	9	-1	
4	1	14	1	1	0	671	263	77	9	-1	
5	1	14	1	1	1	671	263	25	9	9.304237	MBER:
5	1	14	1	1	2	706	264	42	8	0.000000	ABCOMD
2	1	15	0	0	0	838	257	77	9	-1	
3	1	15	1	0	0	838	257	77	9	-1	
4	1	15	1	1	0	838	257	77	9	-1	
5	1	15	1	1	1	838	257	25	9	50.767250	ANA
5	1	15	1	1	2	873	257	42	9	25.506516	AON
2	1	16	0	0	0	955	257	77	9	-1	
3	1	16	1	0	0	955	257	77	9	-1	
4	1	16	1	1	0	955	257	77	9	-1	
5	1	16	1	1	1	955	257	25	9	2.755661	AREA
5	1	16	1	1	2	990	257	10	8	6.386581	ILO
5	1	16	1	1	3	1005	257	27	9	49.021439	WE
2	1	17	0	0	0	1077	257	77	9	-1	
3	1	17	1	0	0	1077	257	77	9	-1	
