level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2110	1966	-1	
2	1	1	0	0	0	55	151	51	23	-1	
3	1	1	1	0	0	55	151	51	23	-1	
4	1	1	1	1	0	55	151	51	23	-1	
5	1	1	1	1	1	55	151	51	23	96.386909	024
2	1	2	0	0	0	163	150	49	24	-1	
3	1	2	1	0	0	163	150	49	24	-1	
4	1	2	1	1	0	163	150	49	24	-1	
5	1	2	1	1	1	163	150	49	24	96.511505	025
2	1	3	0	0	0	277	151	51	23	-1	
3	1	3	1	0	0	277	151	51	23	-1	
4	1	3	1	1	0	277	151	51	23	-1	
5	1	3	1	1	1	277	151	51	23	96.623619	026
2	1	4	0	0	0	395	150	49	24	-1	
3	1	4	1	0	0	395	150	49	24	-1	
4	1	4	1	1	0	395	150	49	24	-1	
5	1	4	1	1	1	395	150	49	24	96.924850	027
2	1	5	0	0	0	569	151	50	23	-1	
3	1	5	1	0	0	569	151	50	23	-1	
4	1	5	1	1	0	569	151	50	23	-1	
5	1	5	1	1	1	569	151	50	23	96.509384	028
2	1	6	0	0	0	0	233	4	9	-1	
3	1	6	1	0	0	0	233	4	9	-1	
4	1	6	1	1	0	0	233	4	9	-1	
5	1	6	1	1	1	0	233	4	9	61.956501	:
2	1	7	0	0	0	40	233	75	9	-1	
3	1	7	1	0	0	40	233	75	9	-1	
4	1	7	1	1	0	40	233	75	9	-1	
5	1	7	1	1	1	40	233	24	9	0.000000	nen:
5	1	7	1	1	2	75	233	40	9	54.315815	19.09.00
2	1	8	0	0	0	149	233	77	9	-1	
3	1	8	1	0	0	149	233	77	9	-1	
4	1	8	1	1	0	149	233	77	9	-1	
5	1	8	1	1	1	149	233	25	9	25.545860	ARRAS
5	1	8	1	1	2	185	233	41	9	46.002594	19.2090
2	1	9	0	0	0	259	233	77	9	-1	
3	1	9	1	0	0	259	233	77	9	-1	
4	1	9	1	1	0	259	233	77	9	-1	
5	1	9	1	1	1	259	233	24	8	0.000000	ABER:
5	1	9	1	1	2	300	233	36	9	0.000000	22.002
2	1	10	0	0	0	375	215	111	27	-1	
3	1	10	1	0	0	375	215	111	27	-1	
4	1	10	1	1	0	375	215	111	27	-1	
5	1	10	1	1	1	375	233	77	9	0.000000	wersncove
5	1	10	1	1	2	469	215	17	27	30.515724	HM
2	1	11	0	0	0	546	271	72	7	-1	
3	1	11	1	0	0	546	271	72	7	-1	
4	1	11	1	1	0	546	271	72	7	-1	
5	1	11	1	1	1	546	271	24	7	0.000000	AMA
5	1	11	1	1	2	581	271	11	7	57.562366	a8
5	1	11	1	1	3	596	271	9	7	30.913078	66
5	1	11	1	1	4	611	271	7	7	28.646873	90
2	1	12	0	0	0	0	485	48	39	-1	
3	1	12	1	0	0	0	485	48	39	-1	
4	1	12	1	1	0	0	485	48	39	-1	
5	1	12	1	1	1	0	485	48	39	36.425514	PL
2	1	13	0	0	0	377	589	77	9	-1	
3	1	13	1	0	0	377	589	77	9	-1	
4	1	13	1	1	0	377	589	77	9	-1	
5	1	13	1	1	1	377	589	77	9	0.000000	MEKIOMD
2	1	14	0	0	0	549	569	71	7	-1	
3	1	14	1	0	0	549	569	71	7	-1	
4	1	14	1	1	0	549	569	71	7	-1	
5	1	14	1	1	1	549	569	18	7	13.457298	PE
5	1	14	1	1	2	578	569	42	7	0.000000	aCOMD
2	1	15	0	0	0	148	625	76	9	-1	
3	1	15	1	0	0	148	625	76	9	-1	
4	1	15	1	1	0	148	625	76	9	-1	
5	1	15	1	1	1	148	625	24	9	37.025955	pata:
5	1	15	1	1	2	183	625	41	9	48.999290	360990
2	1	16	0	0	0	74	638	50	24	-1	
3	1	16	1	0	0	74	638	50	24	-1	
4	1	16	1	1	0	74	638	50	24	-1	
5	1	16	1	1	1	74	638	50	24	96.691879	003
2	1	17	0	0	0	398	638	50	24	-1	
3	1	17	1	0	0	398	638	50	24	-1	
4	1	17	1	1	0	398	638	50	24	-1	
5	1	17	1	1	1	398	638	50	24	96.587891	002
2	1	18	0	0	0	563	638	50	24	-1	
3	1	18	1	0	0	563	638	50	24	-1	
4	1	18	1	1	0	563	638	50	24	-1	
5	1	18	1	1	1	563	638	50	24	96.686310	001
2	1	19	0	0	0	0	1891	110	75	-1	
3	1	19	1	0	0	0	1891	110	75	-1	
4	1	19	1	1	0	0	1891	110	75	-1	
5	1	19	1	1	1	0	1891	110	75	0.000000	—
