level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2106	1966	-1	
2	1	1	0	0	0	1030	0	114	57	-1	
3	1	1	1	0	0	1030	0	114	57	-1	
4	1	1	1	1	0	1030	0	114	57	-1	
5	1	1	1	1	1	1030	0	114	57	96.477287	207.3
2	1	2	0	0	0	1660	284	65	8	-1	
3	1	2	1	0	0	1660	284	65	8	-1	
4	1	2	1	1	0	1660	284	65	8	-1	
5	1	2	1	1	1	1660	284	22	8	0.740585	Waa
5	1	2	1	1	2	1692	284	33	8	4.585190	wea
2	1	3	0	0	0	1787	283	64	9	-1	
3	1	3	1	0	0	1787	283	64	9	-1	
4	1	3	1	1	0	1787	283	64	9	-1	
5	1	3	1	1	1	1783	273	26	28	0.000000	WtA
5	1	3	1	1	2	1819	273	32	28	39.725857	20000
2	1	4	0	0	0	1904	284	65	8	-1	
3	1	4	1	0	0	1904	284	65	8	-1	
4	1	4	1	1	0	1904	284	65	8	-1	
5	1	4	1	1	1	1904	284	23	8	31.589386	NCA
5	1	4	1	1	2	1936	284	33	8	15.703056	808
2	1	5	0	0	0	2012	284	60	8	-1	
3	1	5	1	0	0	2012	284	60	8	-1	
4	1	5	1	1	0	2012	284	60	8	-1	
5	1	5	1	1	1	2012	284	22	8	37.340336	Mca
5	1	5	1	1	2	2044	284	28	8	5.264252	808
2	1	6	0	0	0	1527	422	45	22	-1	
3	1	6	1	0	0	1527	422	45	22	-1	
4	1	6	1	1	0	1527	422	45	22	-1	
5	1	6	1	1	1	1527	422	45	22	96.855606	042
2	1	7	0	0	0	1673	422	46	22	-1	
3	1	7	1	0	0	1673	422	46	22	-1	
4	1	7	1	1	0	1673	422	46	22	-1	
5	1	7	1	1	1	1673	422	46	22	96.206062	043
2	1	8	0	0	0	1794	422	46	22	-1	
3	1	8	1	0	0	1794	422	46	22	-1	
4	1	8	1	1	0	1794	422	46	22	-1	
5	1	8	1	1	1	1794	422	46	22	96.866188	044
2	1	9	0	0	0	1913	422	46	22	-1	
3	1	9	1	0	0	1913	422	46	22	-1	
4	1	9	1	1	0	1913	422	46	22	-1	
5	1	9	1	1	1	1913	422	46	22	96.668427	045
2	1	10	0	0	0	2023	422	46	22	-1	
3	1	10	1	0	0	2023	422	46	22	-1	
4	1	10	1	1	0	2023	422	46	22	-1	
5	1	10	1	1	1	2023	422	46	22	96.876320	046
2	1	11	0	0	0	1504	505	70	7	-1	
3	1	11	1	0	0	1504	505	70	7	-1	
4	1	11	1	1	0	1504	505	70	7	-1	
