level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1966	-1	
2	1	1	0	0	0	1387	185	132	55	-1	
3	1	1	1	0	0	1387	185	132	55	-1	
4	1	1	1	1	0	1387	185	132	55	-1	
5	1	1	1	1	1	1387	185	132	55	15.282204	ie
2	1	2	0	0	0	1573	245	7	3	-1	
3	1	2	1	0	0	1573	245	7	3	-1	
4	1	2	1	1	0	1573	245	7	3	-1	
5	1	2	1	1	1	1573	245	7	3	87.258049	~
2	1	3	0	0	0	37	283	67	9	-1	
3	1	3	1	0	0	37	283	67	9	-1	
4	1	3	1	1	0	37	283	67	9	-1	
5	1	3	1	1	1	37	283	24	9	31.773537	eA
5	1	3	1	1	2	69	283	35	9	24.871605	80
2	1	4	0	0	0	145	283	67	9	-1	
3	1	4	1	0	0	145	283	67	9	-1	
4	1	4	1	1	0	145	283	67	9	-1	
5	1	4	1	1	1	141	273	28	28	26.163910	Moa
5	1	4	1	1	2	178	273	34	28	7.391823	bea
2	1	5	0	0	0	261	283	67	9	-1	
3	1	5	1	0	0	261	283	67	9	-1	
4	1	5	1	1	0	261	283	67	9	-1	
5	1	5	1	1	1	257	273	28	28	23.009033	Mon
5	1	5	1	1	2	294	283	34	9	9.582016	80D
2	1	6	0	0	0	385	283	65	9	-1	
3	1	6	1	0	0	385	283	65	9	-1	
4	1	6	1	1	0	385	283	65	9	-1	
5	1	6	1	1	1	385	283	65	9	6.670189	penne
2	1	7	0	0	0	495	283	65	9	-1	
3	1	7	1	0	0	495	283	65	9	-1	
4	1	7	1	1	0	495	283	65	9	-1	
5	1	7	1	1	1	495	283	23	9	0.000000	wta
5	1	7	1	1	2	527	283	33	9	0.000000	100m
2	1	8	0	0	0	591	283	67	9	-1	
3	1	8	1	0	0	591	283	67	9	-1	
4	1	8	1	1	0	591	283	67	9	-1	
5	1	8	1	1	1	591	283	67	9	15.511383	MRC
2	1	9	0	0	0	690	283	66	9	-1	
3	1	9	1	0	0	690	283	66	9	-1	
4	1	9	1	1	0	690	283	66	9	-1	
5	1	9	1	1	1	690	283	24	9	20.011330	wth
5	1	9	1	1	2	723	273	19	28	0.000000	1100
5	1	9	1	1	3	746	283	10	9	46.670212	2
2	1	10	0	0	0	789	283	65	9	-1	
3	1	10	1	0	0	789	283	65	9	-1	
4	1	10	1	1	0	789	283	65	9	-1	
5	1	10	1	1	1	789	283	65	9	13.628372	LAG
2	1	11	0	0	0	900	283	66	9	-1	
3	1	11	1	0	0	900	283	66	9	-1	
4	1	11	1	1	0	900	283	66	9	-1	
5	1	11	1	1	1	900	283	24	9	43.366943	eh
5	1	11	1	1	2	932	283	34	9	34.801163	900
2	1	12	0	0	0	1023	283	67	9	-1	
3	1	12	1	0	0	1023	283	67	9	-1	
4	1	12	1	1	0	1023	283	67	9	-1	
5	1	12	1	1	1	1023	283	24	9	45.360905	Wen
5	1	12	1	1	2	1056	283	34	9	0.000000	8c0
5	1	12	1	1	3	1081	273	13	28	23.316048	2
2	1	13	0	0	0	1191	283	71	9	-1	
3	1	13	1	0	0	1191	283	71	9	-1	
4	1	13	1	1	0	1191	283	71	9	-1	
5	1	13	1	1	1	1191	283	23	9	36.989563	BA
5	1	13	1	1	2	1223	284	39	8	36.989563	2000
2	1	14	0	0	0	1683	283	71	9	-1	
3	1	14	1	0	0	1683	283	71	9	-1	
4	1	14	1	1	0	1683	283	71	9	-1	
5	1	14	1	1	1	1683	283	23	9	34.070274	wea
5	1	14	1	1	2	1715	283	39	9	25.083885	10002
2	1	15	0	0	0	1857	283	157	9	-1	
3	1	15	1	0	0	1857	283	157	9	-1	
4	1	15	1	1	0	1857	283	157	9	-1	
5	1	15	1	1	1	1857	283	65	9	8.617569	were
5	1	15	1	1	2	1934	273	10	28	87.922890	|
5	1	15	1	1	3	1949	283	65	9	7.406532	wien
2	1	16	0	0	0	2045	283	65	9	-1	
3	1	16	1	0	0	2045	283	65	9	-1	
4	1	16	1	1	0	2045	283	65	9	-1	
5	1	16	1	1	1	2045	283	65	9	0.000000	were
2	1	17	0	0	0	2145	283	66	9	-1	
3	1	17	1	0	0	2145	283	66	9	-1	
