level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2106	1860	-1	
2	1	1	0	0	0	1056	1598	71	11	-1	
3	1	1	1	0	0	1056	1598	71	11	-1	
4	1	1	1	1	0	1056	1598	71	11	-1	
5	1	1	1	1	1	1056	1598	71	11	0.000000	—H-
2	1	2	0	0	0	1030	1667	114	37	-1	
3	1	2	1	0	0	1030	1667	114	37	-1	
4	1	2	1	1	0	1030	1667	114	37	-1	
5	1	2	1	1	1	1030	1667	114	37	95.656006	207.3
2	1	3	0	0	0	1546	1823	41	11	-1	
3	1	3	1	0	0	1546	1823	41	11	-1	
4	1	3	1	1	0	1546	1823	41	11	-1	
5	1	3	1	1	1	1546	1823	41	11	23.858528	=a
