level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2226	1966	-1	
2	1	1	0	0	0	881	43	23	23	-1	
3	1	1	1	0	0	881	43	23	23	-1	
4	1	1	1	1	0	881	43	23	23	-1	
5	1	1	1	1	1	881	43	23	23	0.000000	\?/
2	1	2	0	0	0	2021	5	131	55	-1	
3	1	2	1	0	0	2021	5	131	55	-1	
4	1	2	1	1	0	2021	5	131	55	-1	
5	1	2	1	1	1	2021	5	131	55	17.493835	eae
2	1	3	0	0	0	8	103	20	7	-1	
3	1	3	1	0	0	8	103	20	7	-1	
4	1	3	1	1	0	8	103	20	7	-1	
5	1	3	1	1	1	8	103	20	7	30.994270	ne
2	1	4	0	0	0	184	103	10	7	-1	
3	1	4	1	0	0	184	103	10	7	-1	
4	1	4	1	1	0	184	103	10	7	-1	
5	1	4	1	1	1	184	103	10	7	8.087494	PS
2	1	5	0	0	0	216	103	34	7	-1	
3	1	5	1	0	0	216	103	34	7	-1	
4	1	5	1	1	0	216	103	34	7	-1	
5	1	5	1	1	1	216	103	34	7	16.380630	2mm
2	1	6	0	0	0	282	103	15	7	-1	
3	1	6	1	0	0	282	103	15	7	-1	
4	1	6	1	1	0	282	103	15	7	-1	
5	1	6	1	1	1	282	103	15	7	39.372406	won
2	1	7	0	0	0	314	103	38	7	-1	
3	1	7	1	0	0	314	103	38	7	-1	
4	1	7	1	1	0	314	103	38	7	-1	
5	1	7	1	1	1	314	103	38	7	31.379044	noe
2	1	8	0	0	0	500	103	15	7	-1	
3	1	8	1	0	0	500	103	15	7	-1	
4	1	8	1	1	0	500	103	15	7	-1	
5	1	8	1	1	1	500	103	15	7	39.912376	wer
2	1	9	0	0	0	538	103	32	7	-1	
3	1	9	1	0	0	538	103	32	7	-1	
4	1	9	1	1	0	538	103	32	7	-1	
5	1	9	1	1	1	538	103	32	7	6.091873	some
2	1	10	0	0	0	944	81	27	25	-1	
3	1	10	1	0	0	944	81	27	25	-1	
4	1	10	1	1	0	944	81	27	25	-1	
5	1	10	1	1	1	944	81	27	25	78.292999	v
2	1	11	0	0	0	1447	97	71	8	-1	
3	1	11	1	0	0	1447	97	71	8	-1	
4	1	11	1	1	0	1447	97	71	8	-1	
5	1	11	1	1	1	1447	97	22	7	45.068321	aa
5	1	11	1	1	2	1479	97	39	8	51.875137	cee
2	1	12	0	0	0	77	103	70	8	-1	
3	1	12	1	0	0	77	103	70	8	-1	
4	1	12	1	1	0	77	103	70	8	-1	
5	1	12	1	1	1	77	103	22	7	29.829216	amen
5	1	12	1	1	2	109	103	38	8	34.015427	ieee
2	1	13	0	0	0	388	103	70	8	-1	
3	1	13	1	0	0	388	103	70	8	-1	
4	1	13	1	1	0	388	103	70	8	-1	
5	1	13	1	1	1	388	103	22	7	36.010899	area
5	1	13	1	1	2	421	104	8	7	61.169762	19
5	1	13	1	1	3	433	103	25	7	0.000000	Boer
2	1	14	0	0	0	615	103	71	8	-1	
3	1	14	1	0	0	615	103	71	8	-1	
4	1	14	1	1	0	615	103	71	8	-1	
5	1	14	1	1	1	615	103	23	7	0.000000	aaea
5	1	14	1	1	2	653	104	33	7	0.000000	tsc0w2
2	1	15	0	0	0	1139	103	71	8	-1	
3	1	15	1	0	0	1139	103	71	8	-1	
4	1	15	1	1	0	1139	103	71	8	-1	
5	1	15	1	1	1	1139	103	22	7	31.688568	amen
5	1	15	1	1	2	1171	103	39	8	0.000000	1scewe
2	1	16	0	0	0	0	178	54	4	-1	
3	1	16	1	0	0	0	178	54	4	-1	
4	1	16	1	1	0	0	178	54	4	-1	
5	1	16	1	1	1	0	178	54	4	23.089905	——
2	1	17	0	0	0	5	182	235	71	-1	
3	1	17	1	0	0	5	182	235	71	-1	
4	1	17	1	1	0	5	182	235	71	-1	
5	1	17	1	1	1	5	221	14	21	94.566658	4
5	1	17	1	1	2	40	205	28	53	41.811012	|]
5	1	17	1	1	3	87	220	46	23	92.229469	015
5	1	17	1	1	4	170	182	1	71	35.399025	|
5	1	17	1	1	5	194	220	46	22	69.010078	one
2	1	18	0	0	0	293	182	381	71	-1	
3	1	18	1	0	0	293	182	381	71	-1	
4	1	18	1	1	0	293	182	381	71	-1	
5	1	18	1	1	1	293	220	46	22	96.570854	017
5	1	18	1	1	2	370	182	2	71	49.026070	|
5	1	18	1	1	3	400	220	46	22	95.593224	018
5	1	18	1	1	4	466	205	28	53	47.286140	|]
5	1	18	1	1	5	512	220	47	23	80.322296	o19
5	1	18	1	1	6	596	182	2	71	51.956329	|
5	1	18	1	1	7	627	220	47	22	96.778854	020
2	1	19	0	0	0	746	220	46	22	-1	
3	1	19	1	0	0	746	220	46	22	-1	
4	1	19	1	1	0	746	220	46	22	-1	
5	1	19	1	1	1	746	220	46	22	96.522926	021
2	1	20	0	0	0	876	195	23	38	-1	
3	1	20	1	0	0	876	195	23	38	-1	
4	1	20	1	1	0	876	195	23	38	-1	
5	1	20	1	1	1	876	195	23	38	91.651993	J
2	1	21	0	0	0	1043	220	45	22	-1	
3	1	21	1	0	0	1043	220	45	22	-1	
4	1	21	1	1	0	1043	220	45	22	-1	
5	1	21	1	1	1	1043	220	45	22	96.854370	022
2	1	22	0	0	0	1152	220	46	22	-1	
3	1	22	1	0	0	1152	220	46	22	-1	
4	1	22	1	1	0	1152	220	46	22	-1	
5	1	22	1	1	1	1152	220	46	22	96.397018	023
2	1	23	0	0	0	1512	220	46	22	-1	
3	1	23	1	0	0	1512	220	46	22	-1	
4	1	23	1	1	0	1512	220	46	22	-1	
5	1	23	1	1	1	1512	220	46	22	96.873184	024
2	1	24	0	0	0	937	261	47	11	-1	
3	1	24	1	0	0	937	261	47	11	-1	
4	1	24	1	1	0	937	261	47	11	-1	
5	1	24	1	1	1	937	261	47	11	33.969963	cUNKS
2	1	25	0	0	0	1032	271	15	7	-1	
3	1	25	1	0	0	1032	271	15	7	-1	
4	1	25	1	1	0	1032	271	15	7	-1	
5	1	25	1	1	1	1032	271	15	7	51.630474	oe
2	1	26	0	0	0	1069	271	29	7	-1	
3	1	26	1	0	0	1069	271	29	7	-1	
4	1	26	1	1	0	1069	271	29	7	-1	
5	1	26	1	1	1	1069	271	29	7	33.209023	ere
2	1	27	0	0	0	1139	271	71	8	-1	
3	1	27	1	0	0	1139	271	71	8	-1	
4	1	27	1	1	0	1139	271	71	8	-1	
5	1	27	1	1	1	1139	271	23	7	27.447212	AMA
5	1	27	1	1	2	1171	271	39	8	0.000000	tee
2	1	28	0	0	0	1981	267	19	15	-1	
3	1	28	1	0	0	1981	267	19	15	-1	
4	1	28	1	1	0	1981	267	19	15	-1	
5	1	28	1	1	1	1981	267	19	15	60.331604	fi
2	1	29	0	0	0	844	308	49	5	-1	
3	1	29	1	0	0	844	308	49	5	-1	
4	1	29	1	1	0	844	308	49	5	-1	
5	1	29	1	1	1	844	308	49	5	28.072586	zoe
2	1	30	0	0	0	876	258	23	39	-1	
3	1	30	1	0	0	876	258	23	39	-1	
4	1	30	1	1	0	876	258	23	39	-1	
5	1	30	1	1	1	876	258	23	39	93.261757	J
2	1	31	0	0	0	931	283	63	11	-1	
3	1	31	1	0	0	931	283	63	11	-1	
4	1	31	1	1	0	931	283	63	11	-1	
5	1	31	1	1	1	931	283	63	11	96.660721	ENTRANCE
2	1	32	0	0	0	0	319	36	8	-1	
3	1	32	1	0	0	0	319	36	8	-1	
4	1	32	1	1	0	0	319	36	8	-1	
5	1	32	1	1	1	0	319	19	8	0.000000	en
5	1	32	1	1	2	25	319	11	8	0.000000	Ma
2	1	33	0	0	0	78	319	70	9	-1	
3	1	33	1	0	0	78	319	70	9	-1	
4	1	33	1	1	0	78	319	70	9	-1	
5	1	33	1	1	1	78	319	22	9	9.266319	Mea:
5	1	33	1	1	2	110	319	38	8	39.334679	099
2	1	34	0	0	0	185	319	71	9	-1	
3	1	34	1	0	0	185	319	71	9	-1	
4	1	34	1	1	0	185	319	71	9	-1	
5	1	34	1	1	1	185	319	23	9	25.696289	AREA
5	1	34	1	1	2	217	319	39	9	19.294807	BOWE
2	1	35	0	0	0	284	319	70	9	-1	
3	1	35	1	0	0	284	319	70	9	-1	
4	1	35	1	1	0	284	319	70	9	-1	
5	1	35	1	1	1	284	319	22	8	14.679398	nea
5	1	35	1	1	2	316	319	38	9	70.088173	209980
2	1	36	0	0	0	386	319	70	8	-1	
3	1	36	1	0	0	386	319	70	8	-1	
4	1	36	1	1	0	386	319	70	8	-1	
5	1	36	1	1	1	386	319	22	8	28.908623	wea
5	1	36	1	1	2	418	319	38	8	12.474861	309082
2	1	37	0	0	0	504	319	70	9	-1	
3	1	37	1	0	0	504	319	70	9	-1	
4	1	37	1	1	0	504	319	70	9	-1	
5	1	37	1	1	1	504	319	22	9	17.357071	nara:
5	1	37	1	1	2	536	319	38	8	18.081596	00
2	1	38	0	0	0	620	319	69	9	-1	
3	1	38	1	0	0	620	319	69	9	-1	
4	1	38	1	1	0	620	319	69	9	-1	
5	1	38	1	1	1	620	319	21	9	48.076557	AWA
5	1	38	1	1	2	651	319	22	8	0.000000	2E20
5	1	38	1	1	3	678	319	11	9	14.403389	ME
2	1	39	0	0	0	1405	319	70	9	-1	
3	1	39	1	0	0	1405	319	70	9	-1	
4	1	39	1	1	0	1405	319	70	9	-1	
5	1	39	1	1	1	1405	319	23	9	0.367538	pata:
5	1	39	1	1	2	1437	320	38	8	30.043991	00D
2	1	40	0	0	0	1903	305	38	9	-1	
3	1	40	1	0	0	1903	305	38	9	-1	
